"Animal_ID","sex","DateTime","date","time","weight","Activity","EE","H2Omg","H2Oml","Deg_C","CO2","VO2","VCO2","RQ","SD_VO2","SD_VCO2","SD_H2Oml","SD_H2Omg","SS4_FR","H2O_WVP","BP","experiment_day","replicate"
1000,"F",2022-10-28 12:31:29,2022-10-28,12:31:29,18.8,22.2299999999996,0.050571476718,4.34173,5.231,32.32407,0.05842318,0.1631533,0.180715,1.10763925706682,0.0174994,0.008522701,0.04319914,0.03585529,1779.858,0.8110053,103.1743,"baseline","rep2"
1000,"F",2022-10-28 13:51:29,2022-10-28,13:51:29,18.8,2.31000000000131,0.041717698092,3.997175,4.815873,32.31784,0.05813372,0.1266464,0.1773793,1.40058698865503,0.02407884,0.01225135,0.08670603,0.07196604,1779.766,0.7649633,103.0701,"baseline","rep2"
1000,"F",2022-10-28 14:31:29,2022-10-28,14:31:29,18.8,68.6499999999978,0.051300996138,3.873303,4.66663,32.3837,0.06143621,0.1580477,0.2099011,1.32808702689125,0.02658383,0.007847146,0.1823883,0.1513823,1779.863,0.755633,103.0616,"baseline","rep2"
1000,"F",2022-10-28 15:07:29,2022-10-28,15:07:29,18.8,80.8100000000013,0.04221069762,3.640589,4.386252,32.34822,0.05746664,0.1330828,0.1618737,1.21633824957094,0.02111328,0.01472758,0.04412471,0.03662352,1779.853,0.7450539,103.027,"baseline","rep2"
1000,"F",2022-10-28 15:29:30,2022-10-28,15:29:30,18.8,22.4500000000007,0.044801622222,3.558973,4.28792,32.41024,0.05834796,0.1400983,0.1759189,1.25568190334929,0.01277606,0.008705506,0.05465725,0.04536554,1779.9,0.7335035,103.0314,"baseline","rep2"
1000,"F",2022-10-28 16:01:30,2022-10-28,16:01:30,18.8,41.4599999999991,0.05979296358,3.449717,4.156285,32.42025,0.05952659,0.197243,0.198205,1.00487723265211,0.01470044,0.01206051,0.03972262,0.03296978,1779.861,0.7239904,103.0377,"baseline","rep2"
1000,"F",2022-10-28 17:13:30,2022-10-28,17:13:30,18.8,161.939999999999,0.050515776906,3.37633,4.067867,32.36835,0.06075717,0.1608203,0.1881888,1.17018063018164,0.01482316,0.01038896,0.0617289,0.05123495,1779.82,0.7446159,103.0312,"baseline","rep2"
1000,"F",2022-10-28 17:21:30,2022-10-28,17:21:30,18.8,12.1000000000022,0.073308894204,3.3063,3.983494,32.40037,0.06205095,0.2443344,0.2340805,0.958033334643014,0.02159136,0.01249498,0.2616573,0.2171756,1780.107,0.7435525,103.0316,"baseline","rep2"
1000,"F",2022-10-28 18:01:30,2022-10-28,18:01:30,18.8,75.6999999999971,0.114301820682,3.328442,4.010171,32.40937,0.06985725,0.3787597,0.3728195,0.98431670528834,0.02045288,0.01355828,0.05180323,0.04299669,1779.902,0.7538358,103.0479,"baseline","rep2"
1000,"F",2022-10-28 18:37:30,2022-10-28,18:37:30,18.8,108.240000000002,0.059005386426,3.32133,4.001602,32.41657,0.05993356,0.1958589,0.1912687,0.976563740529534,0.01568888,0.008245056,0.05152294,0.04276405,1779.91,0.7557873,103.0545,"baseline","rep2"
1000,"F",2022-10-28 18:59:31,2022-10-28,18:59:31,18.8,225.220000000001,0.057316832538,3.262033,3.930161,32.35033,0.0612683,0.1902253,0.1858975,0.977249083060981,0.01650069,0.009105421,0.04763628,0.03953812,1779.867,0.7526985,103.0623,"baseline","rep2"
1000,"F",2022-10-28 19:31:31,2022-10-28,19:31:31,18.8,67.75,0.06243333621,3.073805,3.70338,32.40953,0.06162448,0.2082061,0.1989289,0.955442227677287,0.007950079,0.007776431,0.03633483,0.03015791,1779.873,0.7418395,103.0633,"baseline","rep2"
1000,"F",2022-10-28 20:43:31,2022-10-28,20:43:31,18.8,987.799999999999,0.164721371388,2.522425,3.039066,25.90457,0.08159254,0.564069,0.4722968,0.837303237724463,0.02072659,0.01720259,0.04628463,0.03841625,1779.777,0.7239996,103.0686,"baseline","rep2"
1000,"F",2022-10-28 20:51:31,2022-10-28,20:51:31,18.8,238.41,0.13931365602,2.124039,2.559083,24.47377,0.07782245,0.4754758,0.4051032,0.851995411753868,0.02056824,0.01058048,0.0226226,0.01877676,1779.883,0.6939216,103.0785,"baseline","rep2"
1000,"F",2022-10-28 21:31:31,2022-10-28,21:31:31,18.8,1156.15,0.168986614986,0.9168704,1.104663,18.63465,0.08506238,0.5637177,0.5378229,0.954064241729504,0.02940769,0.01212671,0.02210124,0.01834403,1779.855,0.5883964,103.0642,"baseline","rep2"
1000,"F",2022-10-28 22:07:31,2022-10-28,22:07:31,18.8,1037.19,0.200783278038,0.8358953,1.007103,21.30973,0.09266713,0.6659809,0.6525834,0.979883056706281,0.01504607,0.01345693,0.01524501,0.01265336,1779.772,0.6002649,103.0757,"baseline","rep2"
1000,"F",2022-10-28 22:29:32,2022-10-28,22:29:32,18.8,606.599999999999,0.18448904523,0.8254526,0.9945212,21.35452,0.09094319,0.6039313,0.6281412,1.0400871754784,0.02153896,0.01066192,0.01684364,0.01398022,1779.894,0.5975522,103.0711,"baseline","rep2"
1000,"F",2022-10-28 23:01:32,2022-10-28,23:01:32,18.8,826.470000000001,0.166053488076,1.026829,1.237143,21.31262,0.08884358,0.5387146,0.582716,1.08167849915336,0.01512888,0.02318348,0.01285356,0.01066846,1779.913,0.6079054,103.0517,"baseline","rep2"
1000,"F",2022-10-29 00:13:32,2022-10-29,00:13:32,18.8,1211.9,0.181912447122,0.995224,1.199065,21.32043,0.09027501,0.6000085,0.6032917,1.0054719224811,0.02990353,0.01148051,0.01570487,0.01303503,1779.822,0.5977395,103.0256,"baseline","rep2"
1000,"F",2022-10-29 00:21:32,2022-10-29,00:21:32,18.8,163.57,0.185041511214,0.9929994,1.196385,21.32607,0.09246501,0.6034081,0.6383308,1.05787575605962,0.01416845,0.0149712,0.01677343,0.01392196,1779.894,0.5959391,103.0177,"baseline","rep2"
1000,"F",2022-10-29 01:01:32,2022-10-29,01:01:32,18.8,1154.9,0.240866089464,1.072902,1.292653,21.30188,0.1021284,0.7938948,0.8008096,1.0087099701371,0.05420651,0.05641823,0.02048375,0.01700151,1779.868,0.5945313,103.0122,"baseline","rep2"
1000,"F",2022-10-29 01:37:32,2022-10-29,01:37:32,18.8,1028.61,0.154225973916,1.129652,1.361027,21.29968,0.08742711,0.5028236,0.5323735,1.05876792576959,0.01244256,0.01834751,0.02273373,0.018869,1780.002,0.5987743,103.0049,"baseline","rep2"
1000,"F",2022-10-29 01:59:33,2022-10-29,01:59:33,18.8,586.200000000001,0.18839810829,1.235977,1.489129,21.30557,0.09478091,0.6122645,0.6573545,1.07364464214404,0.01898612,0.02356283,0.01458683,0.01210708,1779.859,0.601322,103.0162,"baseline","rep2"
1000,"F",2022-10-29 02:31:33,2022-10-29,02:31:33,18.8,787.43,0.195235063926,1.278172,1.539966,21.33817,0.09465699,0.6430929,0.6505322,1.01156800207248,0.02706203,0.02894532,0.02789568,0.02315341,1779.912,0.6008537,103.0277,"baseline","rep2"
1000,"F",2022-10-29 03:43:33,2022-10-29,03:43:33,18.8,1880.77,0.262322509302,1.453904,1.751691,21.34202,0.1082181,0.8579335,0.8959547,1.04431718775406,0.07982755,0.06527266,0.02326319,0.01930846,1779.892,0.6062802,102.9396,"baseline","rep2"
1000,"F",2022-10-29 03:51:33,2022-10-29,03:51:33,18.8,223.649999999998,0.159999430164,1.393841,1.679326,21.36228,0.08825663,0.5248054,0.541048,1.03094975775783,0.02137716,0.01370484,0.01646448,0.01366554,1779.918,0.5996641,102.9461,"baseline","rep2"
1000,"F",2022-10-29 04:31:33,2022-10-29,04:31:33,18.8,994.090000000004,0.247167129846,1.516999,1.82771,21.37444,0.1045632,0.8119295,0.8314991,1.02410258526141,0.01748428,0.01368982,0.01719238,0.01426968,1779.9,0.6055437,102.926,"baseline","rep2"
1000,"F",2022-10-29 05:07:33,2022-10-29,05:07:33,18.8,922.360000000001,0.093951591342,1.468665,1.769476,21.35515,0.07492282,0.3088985,0.3150912,1.02004768556662,0.0320086,0.04451443,0.09714648,0.08063156,1780.177,0.5997037,102.9247,"baseline","rep2"
1000,"F",2022-10-29 05:29:34,2022-10-29,05:29:34,18.8,576.729999999996,0.080006835216,1.423243,1.714751,21.35322,0.07341296,0.2571594,0.2893147,1.12504034462672,0.01311216,0.009689007,0.02238465,0.01857926,1779.887,0.5917772,102.9185,"baseline","rep2"
1000,"F",2022-10-29 06:01:34,2022-10-29,06:01:34,18.8,478.720000000001,0.154563930402,1.352555,1.629585,21.38923,0.08932023,0.5049791,0.5297856,1.04912381522324,0.02331742,0.01827815,0.02491922,0.02068295,1780,0.5854839,102.9275,"baseline","rep2"
1000,"F",2022-10-29 07:13:34,2022-10-29,07:13:34,18.8,531.779999999999,0.12659225565,1.529484,1.842751,24.70982,0.08012389,0.4136885,0.4335665,1.04805064680309,0.04427084,0.02426836,0.0268394,0.0222767,1779.689,0.6007845,102.9047,"baseline","rep2"
1000,"F",2022-10-29 07:21:34,2022-10-29,07:21:34,18.8,6.29000000000087,0.111503704368,1.624307,1.956997,25.22095,0.07773618,0.3609996,0.3939382,1.09124276037979,0.02150875,0.01909253,0.01599087,0.01327242,1779.913,0.6064349,102.9219,"baseline","rep2"
1000,"F",2022-10-29 08:01:34,2022-10-29,08:01:34,18.8,28.25,0.060584607972,2.04837,2.467915,27.64813,0.06756868,0.1925874,0.2267238,1.17725147128005,0.02094863,0.03145619,0.135185,0.1122036,1780.274,0.6373913,102.9463,"baseline","rep2"
1000,"F",2022-10-29 08:37:34,2022-10-29,08:37:34,18.8,25.2900000000009,0.086085920844,2.630456,3.169224,29.83415,0.07065514,0.2814816,0.2942553,1.04538023089253,0.01790299,0.01364577,0.1412447,0.1172331,1779.849,0.6907727,102.978,"baseline","rep2"
1000,"F",2022-10-29 08:59:35,2022-10-29,08:59:35,18.8,14.0599999999977,0.074298774606,3.069525,3.698223,31.14808,0.06959011,0.2333435,0.2881611,1.23492233552681,0.03012928,0.02927373,0.08079413,0.06705915,1779.671,0.7280326,102.9891,"baseline","rep2"
1000,"F",2022-10-29 09:31:35,2022-10-29,09:31:35,18.8,33.1699999999983,0.071266292832,3.669238,4.420769,32.27377,0.06751674,0.228678,0.2590882,1.13298262185256,0.01593229,0.00839909,0.07475387,0.06204571,1779.77,0.7781966,102.9752,"baseline","rep2"
1000,"F",2022-10-29 10:43:35,2022-10-29,10:43:35,18.8,154.840000000004,0.059527283886,4.289627,5.168225,32.3844,0.0631735,0.1879137,0.2274444,1.21036624791061,0.02256427,0.01183849,0.06772698,0.05621335,1779.89,0.8325906,102.9452,"baseline","rep2"
1000,"F",2022-10-29 10:51:35,2022-10-29,10:51:35,18.8,5.13999999999942,0.054873707364,4.204263,5.065377,32.39024,0.06199844,0.1719276,0.2142813,1.24634613639695,0.01088424,0.008011577,0.04704596,0.03904811,1779.828,0.8296757,102.9367,"baseline","rep2"
1000,"F",2022-10-29 11:31:35,2022-10-29,11:31:35,18.8,34,0.115243169874,4.314651,5.198376,32.41507,0.0798418,0.3726339,0.408833,1.09714387231006,0.02865048,0.02634205,0.1126343,0.09348647,1779.789,0.8614712,102.9258,"baseline","rep2"
1000,"F",2022-10-29 12:07:35,2022-10-29,12:07:35,18.8,26.9599999999991,0.065185837878,4.411628,5.315214,32.39847,0.06107796,0.2143527,0.2185051,1.01937181103854,0.02474222,0.01043548,0.06717224,0.05575293,1779.929,0.8334756,102.9004,"baseline","rep2"
1000,"F",2022-10-29 12:29:36,2022-10-29,12:29:36,18.8,16.6200000000026,0.077911945188,4.361312,5.254592,32.3935,0.06530052,0.2444362,0.3030826,1.23992518293117,0.01663675,0.01176953,0.05613322,0.04659057,1779.711,0.8274432,102.8522,"baseline","rep2"
1000,"F",2022-10-29 13:01:36,2022-10-29,13:01:36,18.8,52.0400000000009,0.05470011498,4.06404,4.896433,32.3716,0.05896256,0.1773072,0.1924963,1.08566544393008,0.01426409,0.01024392,0.5956879,0.494421,1780.317,0.7965641,102.7927,"baseline","rep2"
1000,"F",2022-10-29 14:13:36,2022-10-29,14:13:36,18.8,62.1699999999983,0.05565809361,4.048745,4.878006,32.418,0.06003327,0.1760959,0.2112486,1.19962247843363,0.01355162,0.01098424,0.147437,0.1223726,1779.608,0.7800238,102.6795,"baseline","rep2"
1000,"F",2022-10-29 15:01:36,2022-10-29,15:01:36,18.8,52.8000000000029,0.04428418764,3.794151,4.571266,32.40327,0.05703761,0.1435516,0.1558164,1.08543826749406,0.01848339,0.007229205,0.5470226,0.4540288,1779.965,0.7578953,102.622,"baseline","rep2"
1000,"F",2022-10-29 15:37:36,2022-10-29,15:37:36,18.8,128.099999999999,0.041361490464,3.80767,4.587554,32.40152,0.05665739,0.1329268,0.1496326,1.12567668822239,0.0149574,0.008054001,0.0380563,0.03158669,1779.378,0.7613877,102.5928,"baseline","rep2"
1000,"F",2022-10-29 15:59:37,2022-10-29,15:59:37,18.8,40,0.105660475872,3.863307,4.654587,32.43673,0.06957641,0.3396558,0.3819389,1.12448808470222,0.01935701,0.01439722,0.06528222,0.05418421,1779.747,0.771272,102.5688,"baseline","rep2"
1000,"F",2022-10-29 16:31:37,2022-10-29,16:31:37,18.8,40.9300000000003,0.056807776578,3.714914,4.475801,32.41769,0.05870821,0.1890225,0.1825123,0.965558597521459,0.0156444,0.01336007,0.5517059,0.4579159,1779.632,0.7892652,102.5562,"baseline","rep2"
1000,"F",2022-10-29 17:43:37,2022-10-29,17:43:37,18.8,344.610000000001,0.062049135456,3.775495,4.54879,32.39102,0.06181331,0.2027552,0.2125624,1.04836965956977,0.0153656,0.008977986,0.04495467,0.03731239,1779.32,0.8042732,102.5619,"baseline","rep2"
1000,"F",2022-10-29 17:51:37,2022-10-29,17:51:37,18.8,16.3499999999985,0.068196470034,3.734674,4.499608,32.42493,0.06238682,0.2217167,0.2376332,1.07178755592159,0.01575108,0.009201501,0.05116444,0.04246653,1779.705,0.8029699,102.5748,"baseline","rep2"
1000,"F",2022-10-29 18:31:37,2022-10-29,18:31:37,18.8,53.1100000000006,0.056173845714,3.556161,4.284531,32.37289,0.06226323,0.1770539,0.215607,1.21774781577813,0.01889427,0.007820132,0.03970776,0.03295745,1779.363,0.792219,102.5697,"baseline","rep2"
1000,"F",2022-10-29 19:07:37,2022-10-29,19:07:37,18.8,42.4300000000003,0.07169616384,3.491967,4.20719,32.39468,0.06485678,0.2309858,0.2573427,1.11410614851649,0.0103485,0.0105059,0.03858697,0.03202723,1779.852,0.7854447,102.5713,"baseline","rep2"
1000,"F",2022-10-29 19:29:38,2022-10-29,19:29:38,18.8,22.6200000000026,0.070256247768,3.458109,4.166397,32.41714,0.06555457,0.2243758,0.2591975,1.15519365279143,0.02145342,0.008267704,0.04975194,0.04129414,1779.734,0.7826614,102.567,"baseline","rep2"
1000,"F",2022-10-29 20:01:38,2022-10-29,20:01:38,18.8,101.409999999996,0.066474209172,3.420545,4.121139,32.41914,0.06615577,0.2084076,0.2591041,1.24325648392861,0.02608613,0.01401945,0.0465354,0.03862438,1779.019,0.7776039,102.5436,"baseline","rep2"
1000,"F",2022-10-29 21:13:38,2022-10-29,21:13:38,18.8,2335.14,0.112441587972,1.483896,1.787826,20.3532,0.07526199,0.3744196,0.3602521,0.962161435993201,0.07131597,0.03557343,0.07231753,0.06002356,1779.296,0.6971739,102.4924,"baseline","rep2"
1000,"F",2022-10-29 21:21:38,2022-10-29,21:21:38,18.8,237.300000000003,0.12203569497,1.319502,1.589762,19.40154,0.07778221,0.4030825,0.4026945,0.999037417898321,0.03867843,0.02665982,0.01717166,0.01425248,1779.67,0.6789277,102.482,"baseline","rep2"
1000,"F",2022-10-29 22:01:38,2022-10-29,22:01:38,18.8,1191.01,0.153075173244,1.159945,1.397524,21.27654,0.08423804,0.5049,0.5076329,1.00541275500099,0.01844236,0.01298838,0.01689101,0.01401955,1779.833,0.6654713,102.4749,"baseline","rep2"
1000,"F",2022-10-29 22:37:38,2022-10-29,22:37:38,18.8,1228.57999999999,0.200564824236,1.491318,1.796769,21.34288,0.09357847,0.662497,0.6617056,0.998805428552884,0.01478408,0.01436219,0.01913254,0.01588,1779.681,0.6846941,102.4397,"baseline","rep2"
1000,"F",2022-10-29 22:59:39,2022-10-29,22:59:39,18.8,620.330000000002,0.15487331853,1.371098,1.651925,21.37418,0.0841101,0.5140399,0.5021616,0.976892260698051,0.02580437,0.03026492,0.01457793,0.0120997,1779.61,0.6717288,102.417,"baseline","rep2"
1000,"F",2022-10-29 23:31:39,2022-10-29,23:31:39,18.8,745.730000000003,0.16429932372,1.287137,1.550767,21.35873,0.08595104,0.544261,0.5365185,0.985774288438819,0.01218882,0.01353658,0.02023312,0.01679349,1779.62,0.6609616,102.3686,"baseline","rep2"
1000,"F",2022-10-30 00:43:39,2022-10-30,00:43:39,18.8,985.959999999999,0.20334410376,1.517678,1.828528,21.3242,0.09387836,0.6745358,0.6606897,0.979473142863581,0.01129464,0.01452549,0.0289835,0.02405628,1779.735,0.6590756,102.2911,"baseline","rep2"
1000,"F",2022-10-30 00:51:39,2022-10-30,00:51:39,18.8,235.309999999998,0.2191078428,1.63508,1.969976,21.30869,0.0963666,0.729185,0.7035075,0.964786028237004,0.01619435,0.01175367,0.02040966,0.01694003,1779.632,0.6638139,102.2891,"baseline","rep2"
1000,"F",2022-10-30 01:31:39,2022-10-30,01:31:39,18.8,1252.26,0.177190984908,1.63607,1.971169,21.29747,0.09087468,0.5853608,0.5843365,0.998250139059534,0.01811598,0.01019903,0.02550899,0.02117247,1779.526,0.655004,102.2683,"baseline","rep2"
1000,"F",2022-10-30 02:07:39,2022-10-30,02:07:39,18.8,1197.88,0.202232091474,1.672024,2.014487,21.3663,0.09788649,0.6625449,0.6866595,1.03639692947602,0.02460384,0.01444065,0.02066946,0.01715563,1779.406,0.6522091,102.2594,"baseline","rep2"
1000,"F",2022-10-30 02:29:40,2022-10-30,02:29:40,18.8,657.590000000004,0.163942552368,1.700407,2.048683,21.29557,0.08856449,0.548241,0.5169603,0.94294352301269,0.02547877,0.02985591,0.02423804,0.02011759,1779.362,0.6523378,102.2471,"baseline","rep2"
1000,"F",2022-10-30 03:01:40,2022-10-30,03:01:40,18.8,937.219999999994,0.181261009986,1.731224,2.085813,21.308,0.0938554,0.5932127,0.6176904,1.0412629399202,0.04081298,0.02429301,0.02196399,0.01823013,1779.354,0.6495698,102.213,"baseline","rep2"
1000,"F",2022-10-30 04:13:40,2022-10-30,04:13:40,18.8,2191.3,0.28708395597,1.852005,2.231332,21.32297,0.1101343,0.9661925,0.8833345,0.914242762182484,0.1322863,0.1201142,0.1119518,0.09291997,1779.568,0.6465719,102.2086,"baseline","rep2"
1000,"F",2022-10-30 04:21:40,2022-10-30,04:21:40,18.8,146.989999999998,0.172643126838,1.793311,2.160615,21.3786,0.09414739,0.5624923,0.5972905,1.06186431352038,0.02031243,0.01316015,0.0254354,0.02111138,1779.219,0.6414965,102.196,"baseline","rep2"
1000,"F",2022-10-30 05:01:40,2022-10-30,05:01:40,18.8,1081.94,0.115820110308,1.794407,2.161936,21.3438,0.0808124,0.3861026,0.3695342,0.957088090056892,0.02471041,0.008497787,0.02674849,0.02220125,1779.084,0.6363449,102.1917,"baseline","rep2"
1000,"F",2022-10-30 05:37:40,2022-10-30,05:37:40,18.8,700.370000000003,0.130718178612,1.692697,2.039394,21.34348,0.08439155,0.4255764,0.4533813,1.06533468491204,0.01583592,0.0156734,0.02338845,0.01941243,1779.578,0.6264473,102.1925,"baseline","rep2"
1000,"F",2022-10-30 05:59:41,2022-10-30,05:59:41,18.8,390.399999999994,0.14036799378,1.721766,2.074417,21.37087,0.08780742,0.450688,0.5093175,1.13008888632491,0.02933231,0.01766102,0.01830325,0.0151917,1778.213,0.6232127,102.1747,"baseline","rep2"
1000,"F",2022-10-30 06:31:41,2022-10-30,06:31:41,18.8,581.340000000004,0.116069627604,1.708961,2.058989,22.29589,0.08301435,0.380643,0.3927484,1.03180250260743,0.01577519,0.01483503,0.02452115,0.02035255,1779.047,0.6261331,102.1599,"baseline","rep2"
1000,"F",2022-10-30 07:43:41,2022-10-30,07:43:41,18.8,111.150000000001,0.069350864688,2.144309,2.583505,26.51602,0.07155127,0.2231038,0.2500865,1.12094235956537,0.01619714,0.008525326,0.02373157,0.01969718,1779.156,0.6586388,102.143,"baseline","rep2"
1000,"F",2022-10-30 07:51:41,2022-10-30,07:51:41,18.8,15.4099999999962,0.110695261194,2.259878,2.722744,27.07628,0.07745986,0.3663947,0.3625312,0.989455360571537,0.02535171,0.008578238,0.0268531,0.02228805,1777.664,0.6671335,102.1401,"baseline","rep2"
1000,"F",2022-10-30 08:31:41,2022-10-30,08:31:41,18.8,68.3300000000017,0.060672506958,2.767389,3.334203,29.51649,0.07044469,0.1868319,0.2485569,1.33037720003918,0.01730899,0.009252447,0.04024834,0.03340612,1778.432,0.7135655,102.1658,"baseline","rep2"
1000,"F",2022-10-30 09:07:41,2022-10-30,09:07:41,18.8,47.25,0.060634841988,3.354796,4.041924,31.7161,0.06683738,0.1960064,0.2152979,1.09842280660223,0.01379877,0.009048116,0.05329955,0.04423862,1779.127,0.7670673,102.1605,"baseline","rep2"
1000,"F",2022-10-30 09:29:42,2022-10-30,09:29:42,18.8,48.6800000000003,0.080413515168,4.302547,5.183791,32.3004,0.07008054,0.2655048,0.265706,1.00075780174219,0.0192176,0.008755868,0.1094964,0.090882,1778.971,0.8252051,102.1445,"baseline","rep2"
1000,"F",2022-10-30 10:01:42,2022-10-30,10:01:42,18.8,43.0699999999997,0.050545750038,4.64854,5.600651,32.32658,0.06429094,0.1603617,0.1902746,1.18653394170803,0.01452564,0.009088788,0.07934412,0.06585556,1778.943,0.8571002,102.1293,"baseline","rep2"
1000,"F",2022-10-30 11:13:42,2022-10-30,11:13:42,18.8,138.620000000003,0.054296626818,4.909158,5.914649,32.384,0.06223881,0.1756033,0.1924875,1.09614967372481,0.01437926,0.008907554,0.06081207,0.05047397,1778.976,0.875177,102.0958,"baseline","rep2"
1000,"F",2022-10-30 11:21:42,2022-10-30,11:21:42,18.8,2.5,0.049810100466,4.769504,5.74639,32.36433,0.0618833,0.1568061,0.1918585,1.22353977300628,0.01298137,0.012267,0.05633214,0.04675566,1778.053,0.8736442,102.097,"baseline","rep2"
1000,"F",2022-10-30 12:01:42,2022-10-30,12:01:42,18.8,106.919999999998,0.163081952334,5.051253,6.085847,32.38008,0.08562288,0.5303237,0.5678362,1.07073510009076,0.09228694,0.104663,0.1262336,0.1047738,1778.355,0.8821697,102.0546,"day1","rep2"
1000,"F",2022-10-30 12:37:42,2022-10-30,12:37:42,18.8,42.75,0.047766018804,5.247591,6.322399,32.39323,0.05929253,0.1528566,0.1751288,1.14570649877074,0.02224245,0.009977786,0.04964593,0.04120615,1778.516,0.8879442,101.9852,"day1","rep2"
1070,"F",2022-10-27 12:17:22,2022-10-27,12:17:22,19.0666666666667,89.29163,0.077243536272,5.752385,6.930584,32.37894,0.06408355,0.2468636,0.2843606,1.15189359630176,0.02580489,0.009713717,0.07480585,0.06208882,1765.809,0.9737469,101.3187,"baseline","rep2"
1070,"F",2022-10-27 12:29:22,2022-10-27,12:29:22,19.0666666666667,40.0084,0.083511510096,5.641924,6.797499,32.34812,0.06567133,0.265408,0.3127356,1.1783201712081,0.03178417,0.01009782,0.2539586,0.2107857,1766.894,0.9628856,101.3406,"baseline","rep2"
1070,"F",2022-10-27 12:53:22,2022-10-27,12:53:22,19.0666666666667,85.7416,0.09330869961,5.192899,6.256505,32.38868,0.07703394,0.2960019,0.3513576,1.18701129958963,0.0107036,0.008656225,0.08142608,0.0675837,1769.126,0.9463772,101.3694,"baseline","rep2"
1070,"F",2022-10-27 13:17:22,2022-10-27,13:17:22,19.0666666666667,76.9417,0.076780699464,5.077239,6.117155,32.39612,0.06590944,0.2404514,0.3002345,1.248628621002,0.02050046,0.01205823,0.08220129,0.06822706,1768.414,0.9181527,101.388,"baseline","rep2"
